0,Gene Count,Interesting Gene Count,Hypergeom pvalue
GO_NEGATIVE_REGULATION_OF_FEMALE_GONAD_DEVELOPMENT,5,1,0.9774550863828738
GO_RESPONSE_TO_HYDROSTATIC_PRESSURE,5,1,0.9774550863828738
GO_POSITIVE_REGULATION_OF_BLOOD_BRAIN_BARRIER_PERMEABILITY,5,1,0.9774550863828738
GO_BASAL_CORTEX,5,1,0.9774550863828738
GO_NEGATIVE_REGULATION_OF_NEUTROPHIL_MIGRATION,5,1,0.9774550863828738
GO_PROTEIN_RETENTION_IN_GOLGI_APPARATUS,5,1,0.9774550863828738
GO_RIBOFLAVIN_TRANSPORT,5,1,0.9774550863828738
GO_CELL_CYCLE_DNA_REPLICATION_INITIATION,5,1,0.9774550863828738
GO_RESPONSE_TO_SORBITOL,5,1,0.9774550863828738
GO_LATE_NUCLEOPHAGY,5,1,0.9774550863828738
GO_RESCUE_OF_STALLED_RIBOSOME,5,1,0.9774550863828738
GO_POSITIVE_REGULATION_OF_DNA_LIGATION,5,1,0.9774550863828738
GO_OXIDATIVE_RNA_DEMETHYLATION,5,1,0.9774550863828738
GO_DOLICHOL_METABOLIC_PROCESS,5,1,0.9774550863828738
GO_N_ACYLETHANOLAMINE_METABOLIC_PROCESS,5,1,0.9774550863828738
GO_NATA_COMPLEX,5,1,0.9774550863828738
GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY,5,1,0.9774550863828738
GO_TYPE_II_PNEUMOCYTE_DIFFERENTIATION,5,1,0.9774550863828738
GO_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY,5,1,0.9774550863828738
GO_MRNA_PSEUDOURIDINE_SYNTHESIS,5,1,0.9774550863828738
GO_ROUNDABOUT_SIGNALING_PATHWAY,5,1,0.9774550863828738
GO_POSITIVE_REGULATION_OF_TRANSLATIONAL_ELONGATION,5,1,0.9774550863828738
GO_REGULATION_OF_MYOFIBROBLAST_DIFFERENTIATION,5,1,0.9774550863828738
GO_RDNA_HETEROCHROMATIN,5,1,0.9774550863828738
GO_DIPEPTIDE_TRANSMEMBRANE_TRANSPORT,5,1,0.9774550863828738
GO_LYSOSOMAL_MICROAUTOPHAGY,5,1,0.9774550863828738
GO_EXTRACELLULAR_MATRIX_CELL_SIGNALING,5,1,0.9774550863828738
GO_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION,5,1,0.9774550863828738
GO_LSM1_7_PAT1_COMPLEX,5,1,0.9774550863828738
GO_BOX_H_ACA_SNORNP_COMPLEX,5,1,0.9774550863828738
GO_MAINTENANCE_OF_PROTEIN_LOCATION_IN_MITOCHONDRION,5,1,0.9774550863828738
GO_SPLICEOSOMAL_CONFORMATIONAL_CHANGES_TO_GENERATE_CATALYTIC_CONFORMATION,5,1,0.9774550863828738
GO_CUL4B_RING_E3_UBIQUITIN_LIGASE_COMPLEX,5,1,0.9774550863828738
GO_RESPONSE_TO_CORTISOL,5,1,0.9774550863828738
GO_RNA_IMPORT_INTO_MITOCHONDRION,5,1,0.9774550863828738
GO_PURINE_RIBONUCLEOSIDE_SALVAGE,5,1,0.9774550863828738
GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2_COMPLEX,5,1,0.9774550863828738
GO_INTERMEDIATE_DENSITY_LIPOPROTEIN_PARTICLE,5,1,0.9774550863828738
GO_TRANSCRIPTION_FACTOR_TFIIA_COMPLEX,5,1,0.9774550863828738
GO_CELLULAR_RESPONSE_TO_SODIUM_ARSENITE,5,1,0.9774550863828738
GO_MITOCHONDRIAL_PROTEIN_CATABOLIC_PROCESS,5,1,0.9774550863828738
GO_REGULATION_OF_RESPONSE_TO_DRUG,5,1,0.9774550863828738
GO_NEGATIVE_REGULATION_OF_CELL_VOLUME,5,1,0.9774550863828738
GO_NEGATIVE_REGULATION_OF_HISTONE_H3_K9_TRIMETHYLATION,5,1,0.9774550863828738
GO_NEGATIVE_REGULATION_OF_FAT_CELL_PROLIFERATION,5,1,0.9774550863828738
GO_ACTIVATION_OF_PROTEIN_KINASE_C_ACTIVITY,5,1,0.9774550863828738
GO_POSITIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS,5,1,0.9774550863828738
GO_NEGATIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION,5,1,0.9774550863828738
GO_CELLULAR_RESPONSE_TO_FRUCTOSE_STIMULUS,5,1,0.9774550863828738
GO_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION,5,1,0.9774550863828738
GO_DNA_PROTECTION,5,1,0.9774550863828738
GO_DICHOTOMOUS_SUBDIVISION_OF_TERMINAL_UNITS_INVOLVED_IN_SALIVARY_GLAND_BRANCHING,5,1,0.9774550863828738
GO_RRNA_TRANSPORT,5,1,0.9774550863828738
GO_NEGATIVE_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,5,1,0.9774550863828738
GO_SCARNA_LOCALIZATION_TO_CAJAL_BODY,5,1,0.9774550863828738
GO_PLATELET_ACTIVATING_FACTOR_BIOSYNTHETIC_PROCESS,5,1,0.9774550863828738
GO_BOX_H_ACA_TELOMERASE_RNP_COMPLEX,5,1,0.9774550863828738
GO_POSTSYNAPTIC_ACTIN_CYTOSKELETON,5,1,0.9774550863828738
ZSCAN26_TARGET_GENES,5,1,0.9774550863828738
GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS,5,1,0.9774550863828738
GO_PURINE_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,5,1,0.9774550863828738
GO_REGULATION_OF_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR,5,1,0.9774550863828738
GO_GROWTH_PLATE_CARTILAGE_CHONDROCYTE_DEVELOPMENT,5,1,0.9774550863828738
GO_HISTONE_H3_S10_PHOSPHORYLATION,5,1,0.9774550863828738
GO_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_PRODUCTION,5,1,0.9774550863828738
GO_TRYPTOPHAN_TRANSPORT,5,1,0.9774550863828738
GO_ANTIFUNGAL_HUMORAL_RESPONSE,5,1,0.9774550863828738
GO_REGULATION_OF_POLYAMINE_TRANSMEMBRANE_TRANSPORT,5,1,0.9774550863828738
GO_ENERGY_COUPLED_PROTON_TRANSMEMBRANE_TRANSPORT_AGAINST_ELECTROCHEMICAL_GRADIENT,5,1,0.9774550863828738
GO_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS,5,1,0.9774550863828738
GO_TRIGEMINAL_NERVE_MORPHOGENESIS,5,1,0.9774550863828738
GO_EPSILON_DNA_POLYMERASE_COMPLEX,5,1,0.9774550863828738
GO_REGULATION_OF_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI,5,1,0.9774550863828738
GO_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY,5,1,0.9774550863828738
GO_REGULATION_OF_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,5,1,0.9774550863828738
GO_FOLATE_IMPORT_ACROSS_PLASMA_MEMBRANE,5,1,0.9774550863828738
GO_REGULATION_OF_DNA_HELICASE_ACTIVITY,5,1,0.9774550863828738
GO_RESPONSE_TO_GLYCOSIDE,5,1,0.9774550863828738
GO_TRANSEPITHELIAL_CHLORIDE_TRANSPORT,5,1,0.9774550863828738
GO_TRANSCRIPTION_EXPORT_COMPLEX_2,5,1,0.9774550863828738
GO_MYELOID_PROGENITOR_CELL_DIFFERENTIATION,5,1,0.9774550863828738
GO_APOPTOTIC_PROCESS_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS,5,1,0.9774550863828738
GO_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS,5,1,0.9774550863828738
GO_SCLEROTOME_DEVELOPMENT,5,1,0.9774550863828738
GO_EMBRYONIC_CLEAVAGE,5,1,0.9774550863828738
GO_CELLULAR_RESPONSE_TO_HEPARIN,5,1,0.9774550863828738
GO_MYOSIN_FILAMENT_ORGANIZATION,5,1,0.9774550863828738
GO_ESTABLISHMENT_OF_SERTOLI_CELL_BARRIER,5,1,0.9774550863828738
GO_GPI_ANCHOR_TRANSAMIDASE_COMPLEX,5,1,0.9774550863828738
GO_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY,5,1,0.9774550863828738
GO_EXTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE,5,1,0.9774550863828738
GO_RETINAL_CELL_PROGRAMMED_CELL_DEATH,5,1,0.9774550863828738
GO_SUPER_ELONGATION_COMPLEX,5,1,0.9774550863828738
GO_CONDENSED_CHROMOSOME_INNER_KINETOCHORE,5,1,0.9774550863828738
GO_HOLLIDAY_JUNCTION_RESOLVASE_COMPLEX,5,1,0.9774550863828738
GO_MITOCHONDRIAL_RNA_3_END_PROCESSING,5,1,0.9774550863828738
GO_POSITIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION,5,1,0.9774550863828738
GO_PAM_COMPLEX_TIM23_ASSOCIATED_IMPORT_MOTOR,5,1,0.9774550863828738
GO_MPP7_DLG1_LIN7_COMPLEX,5,1,0.9774550863828738
GO_FRUCTOSE_CATABOLIC_PROCESS_TO_HYDROXYACETONE_PHOSPHATE_AND_GLYCERALDEHYDE_3_PHOSPHATE,5,1,0.9774550863828738
GO_PROTEIN_C_LINKED_GLYCOSYLATION,5,1,0.9774550863828738
GO_MON1_CCZ1_COMPLEX,5,1,0.9774550863828738
GO_STRAND_INVASION,5,1,0.9774550863828738
GO_PURINE_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS,5,1,0.9774550863828738
GO_MITOCHONDRIAL_INTERMEMBRANE_SPACE_PROTEIN_TRANSPORTER_COMPLEX,5,1,0.9774550863828738
GO_CYTOPLASMIC_SIDE_OF_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE,5,1,0.9774550863828738
GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MICROTUBULE,5,1,0.9774550863828738
GO_PYRIMIDINE_NUCLEOTIDE_SALVAGE,5,1,0.9774550863828738
GO_REGULATION_OF_RNA_INTERFERENCE,5,1,0.9774550863828738
GO_VITAMIN_B6_METABOLIC_PROCESS,5,1,0.9774550863828738
CENPT_TARGET_GENES,83,8,0.9774842775766205
GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY,83,8,0.9774842775766205
GO_NEGATIVE_REGULATION_OF_BINDING,169,14,0.9775946612362705
GO_PROTEIN_METHYLATION,184,15,0.9776846942963702
GO_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY,22,3,0.9779402374814342
GO_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION,22,3,0.9779402374814342
GO_INFLAMMATORY_CELL_APOPTOTIC_PROCESS,22,3,0.9779402374814342
GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA,22,3,0.9779402374814342
GO_NUCLEAR_TRANSPORT,357,26,0.9784453491823321
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,44,5,0.9786358244477733
PID_CERAMIDE_PATHWAY,44,5,0.9786358244477733
GO_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY,44,5,0.9786358244477733
GO_REGULATION_OF_CENTROSOME_DUPLICATION,44,5,0.9786358244477733
KEGG_NUCLEOTIDE_EXCISION_REPAIR,44,5,0.9786358244477733
ZNF362_TARGET_GENES,625,42,0.9786452689845087
GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION,124,11,0.9786469768423067
GO_REGULATION_OF_DNA_BINDING,124,11,0.9786469768423067
SNAI1_TARGET_GENES,506,35,0.978659911494985
GO_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,183,15,0.9786749608536682
GO_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,69,7,0.9786795476376384
GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,260,20,0.9789478652565013
GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,82,8,0.9790299684846925
GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_MEMBRANE,82,8,0.9790299684846925
GO_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX,56,6,0.9790887937944749
GO_RESPONSE_TO_GAMMA_RADIATION,56,6,0.9790887937944749
GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,56,6,0.9790887937944749
GO_RECEPTOR_CLUSTERING,56,6,0.9790887937944749
GO_RIBONUCLEOTIDE_CATABOLIC_PROCESS,32,4,0.9797989767675882
GO_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION,32,4,0.9797989767675882
GO_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING,95,9,0.9798271846582226
GO_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS,453,32,0.9802272908146155
GO_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,68,7,0.9803195797681864
GO_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS,81,8,0.9804978370976931
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST,81,8,0.9804978370976931
GO_MITOTIC_NUCLEAR_ENVELOPE_DISASSEMBLY,12,2,0.9805064841582787
GO_BRANCHED_CHAIN_AMINO_ACID_TRANSPORT,12,2,0.9805064841582787
GO_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS,12,2,0.9805064841582787
GO_HISTONE_SERINE_PHOSPHORYLATION,12,2,0.9805064841582787
GO_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,12,2,0.9805064841582787
GO_SPINDLE_MIDZONE_ASSEMBLY,12,2,0.9805064841582787
GO_ENDOTHELIAL_CELL_ACTIVATION,12,2,0.9805064841582787
GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND,12,2,0.9805064841582787
GO_PROTEIN_LOCALIZATION_TO_CILIARY_MEMBRANE,12,2,0.9805064841582787
GO_ALDEHYDE_CATABOLIC_PROCESS,12,2,0.9805064841582787
GO_FRUCTOSE_6_PHOSPHATE_METABOLIC_PROCESS,12,2,0.9805064841582787
GO_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR,12,2,0.9805064841582787
GO_NEGATIVE_REGULATION_OF_MUSCLE_ADAPTATION,12,2,0.9805064841582787
GO_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE,12,2,0.9805064841582787
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV,12,2,0.9805064841582787
GO_SWR1_COMPLEX,12,2,0.9805064841582787
GO_NUCLEAR_PORE_NUCLEAR_BASKET,12,2,0.9805064841582787
GO_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX,12,2,0.9805064841582787
GO_MITOTIC_CELL_CYCLE_CHECKPOINT,166,14,0.980605864804273
GO_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS,43,5,0.9807613271897595
GO_REGULATION_OF_PROTEIN_BINDING,211,17,0.980858514701252
GO_MEMBRANE_COAT,94,9,0.9811365161163107
GO_VIRAL_BUDDING_VIA_HOST_ESCRT_COMPLEX,21,3,0.9812266207209446
GO_HISTONE_H3_K4_TRIMETHYLATION,21,3,0.9812266207209446
GO_DEOXYRIBOSE_PHOSPHATE_CATABOLIC_PROCESS,21,3,0.9812266207209446
GO_HISTONE_H4_K16_ACETYLATION,21,3,0.9812266207209446
GO_AUDITORY_RECEPTOR_CELL_DEVELOPMENT,21,3,0.9812266207209446
GO_GLYCEROL_ETHER_METABOLIC_PROCESS,21,3,0.9812266207209446
FOXG1_TARGET_GENES,585,40,0.9815024254466641
GO_RIBOSOME_ASSEMBLY,67,7,0.9818677794274385
HOXC13_TARGET_GENES,121,11,0.9820517496814206
GO_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,31,4,0.9822452129074186
GO_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,31,4,0.9822452129074186
GO_FEMALE_MEIOTIC_NUCLEAR_DIVISION,31,4,0.9822452129074186
KEGG_CITRATE_CYCLE_TCA_CYCLE,31,4,0.9822452129074186
GO_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,42,5,0.982738060233898
GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE,42,5,0.982738060233898
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,582,40,0.9828550370155428
GO_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION,106,10,0.9831548260058188
GO_NEGATIVE_REGULATION_OF_PROTEIN_BINDING,106,10,0.9831548260058188
PID_P73PATHWAY,79,8,0.9832083686253237
GO_SPINDLE_MICROTUBULE,66,7,0.9833267817582401
ZNF589_TARGET_GENES,683,46,0.9833644530047003
GO_REGULATION_OF_DNA_METABOLIC_PROCESS,365,27,0.9834823658704364
GO_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS,253,20,0.9839701200344491
GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,300,23,0.9840064494508614
GO_CORPUS_CALLOSUM_DEVELOPMENT,20,3,0.9841912029822555
GO_RESPONSE_TO_MANGANESE_ION,20,3,0.9841912029822555
GO_RESPIRATORY_CHAIN_COMPLEX_IV,20,3,0.9841912029822555
GO_PEPTIDYL_LYSINE_TRIMETHYLATION,53,6,0.9842049228732748
GO_ACTIN_CYTOSKELETON_REORGANIZATION,105,10,0.9842152686898726
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,78,8,0.9844552693828144
GO_CELLULAR_RESPONSE_TO_GAMMA_RADIATION,30,4,0.9844874469992156
GO_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY,30,4,0.9844874469992156
GO_MITOTIC_SPINDLE_POLE,30,4,0.9844874469992156
GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY,30,4,0.9844874469992156
GO_POSITIVE_REGULATION_OF_HISTONE_METHYLATION,41,5,0.9845706721646774
GO_NUCLEAR_REPLICATION_FORK,41,5,0.9845706721646774
GO_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,41,5,0.9845706721646774
PID_RB_1PATHWAY,65,7,0.984699291640109
GO_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS,65,7,0.984699291640109
NCOA2_TARGET_GENES,527,37,0.9847816167766229
GO_UDP_N_ACETYLGLUCOSAMINE_BIOSYNTHETIC_PROCESS,11,2,0.9848247428409208
GO_N_ACETYLNEURAMINATE_METABOLIC_PROCESS,11,2,0.9848247428409208
GO_PYRIMIDINE_CONTAINING_COMPOUND_SALVAGE,11,2,0.9848247428409208
PID_RANBP2_PATHWAY,11,2,0.9848247428409208
GO_ESCRT_III_COMPLEX,11,2,0.9848247428409208
GO_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS,11,2,0.9848247428409208
STN1_TARGET_GENES,11,2,0.9848247428409208
GO_CD40_RECEPTOR_COMPLEX,11,2,0.9848247428409208
GO_BLEB_ASSEMBLY,11,2,0.9848247428409208
GO_REGULATION_OF_HISTONE_H3_K9_TRIMETHYLATION,11,2,0.9848247428409208
GO_CHAPERONIN_CONTAINING_T_COMPLEX,11,2,0.9848247428409208
GO_NEUROTRANSMITTER_CATABOLIC_PROCESS,11,2,0.9848247428409208
GO_CELLULAR_RESPONSE_TO_POTASSIUM_ION,11,2,0.9848247428409208
GO_MITRAL_VALVE_DEVELOPMENT,11,2,0.9848247428409208
GO_ARP2_3_PROTEIN_COMPLEX,11,2,0.9848247428409208
GO_NEGATIVE_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,11,2,0.9848247428409208
GO_PROTEIN_LOCALIZATION_TO_CELL_CORTEX,11,2,0.9848247428409208
GO_MUCUS_SECRETION,11,2,0.9848247428409208
GO_REGULATION_OF_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS,11,2,0.9848247428409208
GO_PROTEIN_AUTO_ADP_RIBOSYLATION,11,2,0.9848247428409208
GO_REGULATION_OF_HISTONE_H3_K9_ACETYLATION,11,2,0.9848247428409208
PID_ALK2_PATHWAY,11,2,0.9848247428409208
NAB2_TARGET_GENES,1491,92,0.9849780013343353
HES4_TARGET_GENES,593,41,0.9852671920314484
GO_CAJAL_BODY,77,8,0.9856328141606223
GO_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,52,6,0.9856926253651578
GO_NUCLEAR_ENVELOPE_ORGANIZATION,52,6,0.9856926253651578
GO_NUCLEAR_EXPORT,204,17,0.9859848336731011
GO_TELOMERE_ORGANIZATION,174,15,0.9861539256111855
GO_CONDENSED_NUCLEAR_CHROMOSOME,103,10,0.9861850813032785
GO_VIRION_ASSEMBLY,40,5,0.9862640663201637
GO_TRNA_METHYLATION,40,5,0.9862640663201637
GO_PROTEIN_K11_LINKED_UBIQUITINATION,29,4,0.9865325368989599
THRAP3_TARGET_GENES,29,4,0.9865325368989599
PCGF1_TARGET_GENES,539,38,0.9866272738903888
PID_HIF1A_PATHWAY,19,3,0.9868432022356625
GO_PROTEIN_O_LINKED_MANNOSYLATION,19,3,0.9868432022356625
GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,19,3,0.9868432022356625
GO_NEGATIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,19,3,0.9868432022356625
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS,19,3,0.9868432022356625
GO_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES,19,3,0.9868432022356625
GO_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE,51,6,0.9870775591958425
GO_ANTIGEN_PROCESSING_AND_PRESENTATION,232,19,0.9873308519349238
GO_HISTONE_METHYLATION,143,13,0.9876024644385026
GO_DOUBLE_STRAND_BREAK_REPAIR,262,21,0.9876741036491311
GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,75,8,0.9877886775679873
MCRS1_TARGET_GENES,39,5,0.9878233812872445
RLF_TARGET_GENES,340,26,0.9878417763850437
GO_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT,101,10,0.98796324765073
KEGG_HOMOLOGOUS_RECOMBINATION,28,4,0.9883879158510447
GO_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT,28,4,0.9883879158510447
HSF2_TARGET_GENES,245,20,0.9885008102488957
GO_PURINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS,10,2,0.988543194743437
GO_UBIQUITIN_RECYCLING,10,2,0.988543194743437
GO_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS,10,2,0.988543194743437
GO_MDA_5_SIGNALING_PATHWAY,10,2,0.988543194743437
GO_N_TERMINAL_PROTEIN_ACETYLTRANSFERASE_COMPLEX,10,2,0.988543194743437
GO_SEQUESTERING_OF_ACTIN_MONOMERS,10,2,0.988543194743437
GO_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS,10,2,0.988543194743437
GO_COENZYME_A_BIOSYNTHETIC_PROCESS,10,2,0.988543194743437
GO_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY,10,2,0.988543194743437
GO_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION,10,2,0.988543194743437
GO_SPINDLE_ELONGATION,10,2,0.988543194743437
GO_TETRAHYDROFOLATE_INTERCONVERSION,10,2,0.988543194743437
GO_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,10,2,0.988543194743437
GO_CELLULAR_RESPONSE_TO_ALDEHYDE,10,2,0.988543194743437
GO_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION,10,2,0.988543194743437
GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY,10,2,0.988543194743437
GO_REGULATION_OF_MICROTUBULE_BINDING,10,2,0.988543194743437
GO_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_ENDOSOME_TO_POSTSYNAPTIC_MEMBRANE,10,2,0.988543194743437
GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_COMPETITIVE_PROMOTER_BINDING,10,2,0.988543194743437
GO_MITOTIC_NUCLEAR_ENVELOPE_REASSEMBLY,10,2,0.988543194743437
GO_POSITIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY,10,2,0.988543194743437
GO_PONS_DEVELOPMENT,10,2,0.988543194743437
GO_SYNAPTIC_VESICLE_ENDOSOMAL_PROCESSING,10,2,0.988543194743437
GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER,87,9,0.988623145710733
GO_SMALL_RIBOSOMAL_SUBUNIT,74,8,0.9887714748506846
GO_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,872,58,0.9888911289497146
GO_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS,18,3,0.9891935361658282
GO_CORONARY_VASCULATURE_MORPHOGENESIS,18,3,0.9891935361658282
GO_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING,18,3,0.9891935361658282
GO_NADPH_REGENERATION,18,3,0.9891935361658282
GO_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS,18,3,0.9891935361658282
GO_REGULATION_OF_SPINDLE_ORGANIZATION,38,5,0.98925396988966
GO_DNA_DAMAGE_RESPONSE_DETECTION_OF_DNA_DAMAGE,38,5,0.98925396988966
GO_HISTONE_H3_K9_METHYLATION,38,5,0.98925396988966
GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,86,9,0.9894741432835957
GO_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY,49,6,0.9895544011365415
GO_REGULATION_OF_GLUCONEOGENESIS,49,6,0.9895544011365415
GO_RESPONSE_TO_TYPE_I_INTERFERON,99,10,0.989561570534156
GO_ERAD_PATHWAY,99,10,0.989561570534156
GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,140,13,0.9895934884310912
PID_E2F_PATHWAY,73,8,0.9896938628292243
GO_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,73,8,0.9896938628292243
GO_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR,73,8,0.9896938628292243
GO_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,73,8,0.9896938628292243
TOP2B_TARGET_GENES,613,43,0.989711666629542
GO_REGULATION_OF_BINDING,367,28,0.9897499968127632
GO_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,168,15,0.989873950909788
GO_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS,27,4,0.9900615590570139
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION,27,4,0.9900615590570139
